region,office_id,office_type,date,day_of_week,hour,is_holiday,weather,seasonal_factor,num_visitors,actual_wait_time_minutes,crowd_level
BR,br_office_4,government_office,2025-04-25,4,10,0,rain,1.15,46,38,high
BR,br_office_4,government_office,2025-04-25,4,11,0,extreme_heat,1.15,48,38,high
BR,br_office_4,government_office,2025-04-25,4,12,0,storm,1.15,37,28,moderate
BR,br_office_4,government_office,2025-04-25,4,13,0,normal,1.15,61,49,high
BR,br_office_4,government_office,2025-04-25,4,14,0,storm,1.15,44,45,moderate
BR,br_office_4,government_office,2025-04-25,4,15,0,rain,1.15,50,46,high
BR,br_office_4,government_office,2025-04-25,4,16,0,normal,1.15,27,30,moderate
BR,br_office_4,government_office,2025-04-26,5,9,0,extreme_heat,1.15,7,2,low
BR,br_office_4,government_office,2025-04-26,5,10,0,normal,1.15,43,42,moderate
BR,br_office_4,government_office,2025-04-26,5,11,0,rain,1.15,22,25,moderate
BR,br_office_4,government_office,2025-04-26,5,12,0,clear,1.15,20,19,moderate
BR,br_office_4,government_office,2025-04-26,5,13,0,clear,1.15,28,24,moderate
BR,br_office_4,government_office,2025-04-26,5,14,0,storm,1.15,24,24,moderate
BR,br_office_4,government_office,2025-04-26,5,15,0,extreme_heat,1.15,25,28,moderate
BR,br_office_4,government_office,2025-04-26,5,16,0,rain,1.15,7,14,low
BR,br_office_4,government_office,2025-04-27,6,9,0,clear,1.15,13,8,low
BR,br_office_4,government_office,2025-04-27,6,10,0,clear,1.15,33,29,moderate
BR,br_office_4,government_office,2025-04-27,6,11,0,extreme_heat,1.15,26,22,moderate
BR,br_office_4,government_office,2025-04-27,6,12,0,extreme_heat,1.15,19,16,low
BR,br_office_4,government_office,2025-04-27,6,13,0,extreme_heat,1.15,18,13,low
BR,br_office_4,government_office,2025-04-27,6,14,0,extreme_heat,1.15,24,29,moderate
BR,br_office_4,government_office,2025-04-27,6,15,0,clear,1.15,26,25,moderate
BR,br_office_4,government_office,2025-04-27,6,16,0,normal,1.15,11,6,low
BR,br_office_4,government_office,2025-04-28,0,9,0,storm,1.15,14,8,low
BR,br_office_4,government_office,2025-04-28,0,10,0,storm,1.15,35,22,moderate
BR,br_office_4,government_office,2025-04-28,0,11,0,clear,1.15,56,49,high
BR,br_office_4,government_office,2025-04-28,0,12,0,storm,1.15,22,20,moderate
BR,br_office_4,government_office,2025-04-28,0,13,0,clear,1.15,42,39,moderate
BR,br_office_4,government_office,2025-04-28,0,14,0,normal,1.15,66,65,high
BR,br_office_4,government_office,2025-04-28,0,15,0,extreme_heat,1.15,45,49,high
BR,br_office_4,government_office,2025-04-28,0,16,0,normal,1.15,34,24,moderate
BR,br_office_4,government_office,2025-04-29,1,9,0,normal,1.15,36,28,moderate
BR,br_office_4,government_office,2025-04-29,1,10,0,clear,1.15,60,54,high
BR,br_office_4,government_office,2025-04-29,1,11,0,rain,1.15,42,30,moderate
BR,br_office_4,government_office,2025-04-29,1,12,0,storm,1.15,24,23,moderate
BR,br_office_4,government_office,2025-04-29,1,13,0,normal,1.15,36,31,moderate
BR,br_office_4,government_office,2025-04-29,1,14,0,extreme_heat,1.15,52,43,high
BR,br_office_4,government_office,2025-04-29,1,15,0,normal,1.15,64,53,high
BR,br_office_4,government_office,2025-04-29,1,16,0,normal,1.15,36,26,moderate
BR,br_office_4,government_office,2025-04-30,2,9,0,normal,1.15,35,37,moderate
BR,br_office_4,government_office,2025-04-30,2,10,0,storm,1.15,28,25,moderate
BR,br_office_4,government_office,2025-04-30,2,11,0,storm,1.15,39,38,moderate
BR,br_office_4,government_office,2025-04-30,2,12,0,storm,1.15,14,13,low
BR,br_office_4,government_office,2025-04-30,2,13,0,normal,1.15,45,36,high
BR,br_office_4,government_office,2025-04-30,2,14,0,storm,1.15,36,30,moderate
BR,br_office_4,government_office,2025-04-30,2,15,0,rain,1.15,53,38,high
BR,br_office_4,government_office,2025-04-30,2,16,0,storm,1.15,17,12,low
BR,br_office_4,government_office,2025-05-01,3,9,0,extreme_heat,1.0,28,28,moderate
BR,br_office_4,government_office,2025-05-01,3,10,0,extreme_heat,1.0,51,39,high
BR,br_office_4,government_office,2025-05-01,3,11,0,storm,1.0,31,21,moderate
BR,br_office_4,government_office,2025-05-01,3,12,0,normal,1.0,40,41,moderate
BR,br_office_4,government_office,2025-05-01,3,13,0,extreme_heat,1.0,33,27,moderate
BR,br_office_4,government_office,2025-05-01,3,14,0,extreme_heat,1.0,44,44,moderate
BR,br_office_4,government_office,2025-05-01,3,15,0,normal,1.0,51,46,high
BR,br_office_4,government_office,2025-05-01,3,16,0,rain,1.0,31,31,moderate
BR,br_office_4,government_office,2025-05-02,4,9,0,extreme_heat,1.0,16,5,low
BR,br_office_4,government_office,2025-05-02,4,10,0,extreme_heat,1.0,30,28,moderate
BR,br_office_4,government_office,2025-05-02,4,11,0,storm,1.0,34,32,moderate
BR,br_office_4,government_office,2025-05-02,4,12,0,extreme_heat,1.0,32,31,moderate
BR,br_office_4,government_office,2025-05-02,4,13,0,storm,1.0,19,18,low
BR,br_office_4,government_office,2025-05-02,4,14,0,normal,1.0,60,49,high
BR,br_office_4,government_office,2025-05-02,4,15,0,clear,1.0,51,43,high
BR,br_office_4,government_office,2025-05-02,4,16,0,rain,1.0,25,24,moderate
BR,br_office_4,government_office,2025-05-03,5,9,0,normal,1.0,0,2,low
BR,br_office_4,government_office,2025-05-03,5,10,0,storm,1.0,15,13,low
BR,br_office_4,government_office,2025-05-03,5,11,0,normal,1.0,14,9,low
BR,br_office_4,government_office,2025-05-03,5,12,0,rain,1.0,10,3,low
BR,br_office_4,government_office,2025-05-03,5,13,0,rain,1.0,6,12,low
BR,br_office_4,government_office,2025-05-03,5,14,0,storm,1.0,16,12,low
BR,br_office_4,government_office,2025-05-03,5,15,0,storm,1.0,1,2,low
BR,br_office_4,government_office,2025-05-03,5,16,0,normal,1.0,14,18,low
BR,br_office_4,government_office,2025-05-04,6,9,0,storm,1.0,11,12,low
BR,br_office_4,government_office,2025-05-04,6,10,0,storm,1.0,20,17,moderate
BR,br_office_4,government_office,2025-05-04,6,11,0,storm,1.0,16,18,low
BR,br_office_4,government_office,2025-05-04,6,12,0,normal,1.0,18,23,low
BR,br_office_4,government_office,2025-05-04,6,13,0,extreme_heat,1.0,16,17,low
BR,br_office_4,government_office,2025-05-04,6,14,0,normal,1.0,30,35,moderate
BR,br_office_4,government_office,2025-05-04,6,15,0,extreme_heat,1.0,15,8,low
BR,br_office_4,government_office,2025-05-04,6,16,0,normal,1.0,14,14,low
BR,br_office_4,government_office,2025-05-05,0,9,0,rain,1.0,32,32,moderate
BR,br_office_4,government_office,2025-05-05,0,10,0,clear,1.0,56,50,high
BR,br_office_4,government_office,2025-05-05,0,11,0,rain,1.0,46,35,high
BR,br_office_4,government_office,2025-05-05,0,12,0,storm,1.0,28,25,moderate
BR,br_office_4,government_office,2025-05-05,0,13,0,clear,1.0,41,28,moderate
BR,br_office_4,government_office,2025-05-05,0,14,0,storm,1.0,36,28,moderate
BR,br_office_4,government_office,2025-05-05,0,15,0,extreme_heat,1.0,35,30,moderate
BR,br_office_4,government_office,2025-05-05,0,16,0,extreme_heat,1.0,13,19,low
BR,br_office_4,government_office,2025-05-06,1,9,0,storm,1.0,8,13,low
BR,br_office_4,government_office,2025-05-06,1,10,0,rain,1.0,38,36,moderate
BR,br_office_4,government_office,2025-05-06,1,11,0,normal,1.0,49,54,high
BR,br_office_4,government_office,2025-05-06,1,12,0,storm,1.0,19,25,low
BR,br_office_4,government_office,2025-05-06,1,13,0,rain,1.0,35,27,moderate
BR,br_office_4,government_office,2025-05-06,1,14,0,normal,1.0,59,52,high
BR,br_office_4,government_office,2025-05-06,1,15,0,clear,1.0,52,54,high
BR,br_office_4,government_office,2025-05-06,1,16,0,clear,1.0,25,11,moderate
BR,br_office_4,government_office,2025-05-07,2,9,0,clear,1.0,34,28,moderate
BR,br_office_4,government_office,2025-05-07,2,10,0,rain,1.0,45,31,high
BR,br_office_4,government_office,2025-05-07,2,11,0,storm,1.0,32,34,moderate
BR,br_office_4,government_office,2025-05-07,2,12,0,rain,1.0,30,34,moderate
BR,br_office_4,government_office,2025-05-07,2,13,0,extreme_heat,1.0,38,41,moderate
BR,br_office_4,government_office,2025-05-07,2,14,0,clear,1.0,45,38,high
BR,br_office_4,government_office,2025-05-07,2,15,0,extreme_heat,1.0,40,32,moderate
BR,br_office_4,government_office,2025-05-07,2,16,0,extreme_heat,1.0,14,2,low
BR,br_office_4,government_office,2025-05-08,3,9,0,rain,1.0,28,26,moderate
BR,br_office_4,government_office,2025-05-08,3,10,0,clear,1.0,65,66,high
BR,br_office_4,government_office,2025-05-08,3,11,0,normal,1.0,44,34,moderate
BR,br_office_4,government_office,2025-05-08,3,12,0,storm,1.0,19,21,low
BR,br_office_4,government_office,2025-05-08,3,13,0,extreme_heat,1.0,40,29,moderate
BR,br_office_4,government_office,2025-05-08,3,14,0,normal,1.0,46,38,high
BR,br_office_4,government_office,2025-05-08,3,15,0,rain,1.0,35,34,moderate
BR,br_office_4,government_office,2025-05-08,3,16,0,rain,1.0,19,11,low
BR,br_office_4,government_office,2025-05-09,4,9,0,normal,1.0,25,19,moderate
BR,br_office_4,government_office,2025-05-09,4,10,0,extreme_heat,1.0,36,32,moderate
BR,br_office_4,government_office,2025-05-09,4,11,0,rain,1.0,45,46,high
BR,br_office_4,government_office,2025-05-09,4,12,0,storm,1.0,20,16,moderate
BR,br_office_4,government_office,2025-05-09,4,13,0,storm,1.0,18,6,low
BR,br_office_4,government_office,2025-05-09,4,14,0,normal,1.0,48,49,high
BR,br_office_4,government_office,2025-05-09,4,15,0,clear,1.0,55,48,high
BR,br_office_4,government_office,2025-05-09,4,16,0,storm,1.0,7,5,low
BR,br_office_4,government_office,2025-05-10,5,9,0,clear,1.0,10,6,low
BR,br_office_4,government_office,2025-05-10,5,10,0,rain,1.0,42,41,moderate
BR,br_office_4,government_office,2025-05-10,5,11,0,extreme_heat,1.0,18,6,low
BR,br_office_4,government_office,2025-05-10,5,12,0,extreme_heat,1.0,10,8,low
BR,br_office_4,government_office,2025-05-10,5,13,0,rain,1.0,6,2,low
BR,br_office_4,government_office,2025-05-10,5,14,0,clear,1.0,29,29,moderate
BR,br_office_4,government_office,2025-05-10,5,15,0,clear,1.0,33,31,moderate
BR,br_office_4,government_office,2025-05-10,5,16,0,extreme_heat,1.0,12,9,low
BR,br_office_4,government_office,2025-05-11,6,9,0,extreme_heat,1.0,2,2,low
BR,br_office_4,government_office,2025-05-11,6,10,0,rain,1.0,16,15,low
BR,br_office_4,government_office,2025-05-11,6,11,0,normal,1.0,21,21,moderate
BR,br_office_4,government_office,2025-05-11,6,12,0,rain,1.0,15,9,low
BR,br_office_4,government_office,2025-05-11,6,13,0,storm,1.0,10,2,low
BR,br_office_4,government_office,2025-05-11,6,14,0,extreme_heat,1.0,18,21,low
BR,br_office_4,government_office,2025-05-11,6,15,0,normal,1.0,25,20,moderate
BR,br_office_4,government_office,2025-05-11,6,16,0,extreme_heat,1.0,10,17,low
BR,br_office_4,government_office,2025-05-12,0,9,0,rain,1.0,26,17,moderate
BR,br_office_4,government_office,2025-05-12,0,10,0,storm,1.0,34,32,moderate
BR,br_office_4,government_office,2025-05-12,0,11,0,extreme_heat,1.0,43,27,moderate
BR,br_office_4,government_office,2025-05-12,0,12,0,extreme_heat,1.0,40,37,moderate
BR,br_office_4,government_office,2025-05-12,0,13,0,extreme_heat,1.0,28,21,moderate
BR,br_office_4,government_office,2025-05-12,0,14,0,normal,1.0,58,53,high
BR,br_office_4,government_office,2025-05-12,0,15,0,normal,1.0,69,65,high
BR,br_office_4,government_office,2025-05-12,0,16,0,extreme_heat,1.0,33,30,moderate
BR,br_office_4,government_office,2025-05-13,1,9,0,storm,1.0,19,20,low
BR,br_office_4,government_office,2025-05-13,1,10,0,extreme_heat,1.0,39,34,moderate
BR,br_office_4,government_office,2025-05-13,1,11,0,rain,1.0,50,58,high
BR,br_office_4,government_office,2025-05-13,1,12,0,extreme_heat,1.0,31,24,moderate
BR,br_office_4,government_office,2025-05-13,1,13,0,clear,1.0,51,50,high
BR,br_office_4,government_office,2025-05-13,1,14,0,extreme_heat,1.0,46,46,high
BR,br_office_4,government_office,2025-05-13,1,15,0,normal,1.0,45,38,high
BR,br_office_4,government_office,2025-05-13,1,16,0,clear,1.0,44,37,moderate
BR,br_office_4,government_office,2025-05-14,2,9,0,normal,1.0,32,29,moderate
BR,br_office_4,government_office,2025-05-14,2,10,0,storm,1.0,36,36,moderate
BR,br_office_4,government_office,2025-05-14,2,11,0,rain,1.0,46,39,high
BR,br_office_4,government_office,2025-05-14,2,12,0,normal,1.0,37,30,moderate
BR,br_office_4,government_office,2025-05-14,2,13,0,extreme_heat,1.0,27,30,moderate
BR,br_office_4,government_office,2025-05-14,2,14,0,normal,1.0,39,26,moderate
BR,br_office_4,government_office,2025-05-14,2,15,0,normal,1.0,48,47,high
BR,br_office_4,government_office,2025-05-14,2,16,0,normal,1.0,34,28,moderate
BR,br_office_4,government_office,2025-05-15,3,9,0,clear,1.0,31,21,moderate
BR,br_office_4,government_office,2025-05-15,3,10,0,extreme_heat,1.0,46,35,high
BR,br_office_4,government_office,2025-05-15,3,11,0,extreme_heat,1.0,52,43,high
BR,br_office_4,government_office,2025-05-15,3,12,0,normal,1.0,41,37,moderate
BR,br_office_4,government_office,2025-05-15,3,13,0,rain,1.0,35,27,moderate
BR,br_office_4,government_office,2025-05-15,3,14,0,normal,1.0,47,41,high
BR,br_office_4,government_office,2025-05-15,3,15,0,rain,1.0,46,45,high
BR,br_office_4,government_office,2025-05-15,3,16,0,extreme_heat,1.0,18,16,low
BR,br_office_4,government_office,2025-05-16,4,9,0,normal,1.0,29,31,moderate
BR,br_office_4,government_office,2025-05-16,4,10,0,storm,1.0,24,15,moderate
BR,br_office_4,government_office,2025-05-16,4,11,0,extreme_heat,1.0,41,31,moderate
BR,br_office_4,government_office,2025-05-16,4,12,0,extreme_heat,1.0,34,35,moderate
BR,br_office_4,government_office,2025-05-16,4,13,0,normal,1.0,32,24,moderate
BR,br_office_4,government_office,2025-05-16,4,14,0,storm,1.0,31,22,moderate
BR,br_office_4,government_office,2025-05-16,4,15,0,rain,1.0,50,42,high
BR,br_office_4,government_office,2025-05-16,4,16,0,normal,1.0,21,19,moderate
BR,br_office_4,government_office,2025-05-17,5,9,0,normal,1.0,16,11,low
BR,br_office_4,government_office,2025-05-17,5,10,0,rain,1.0,23,28,moderate
BR,br_office_4,government_office,2025-05-17,5,11,0,normal,1.0,20,20,moderate
BR,br_office_4,government_office,2025-05-17,5,12,0,storm,1.0,9,6,low
BR,br_office_4,government_office,2025-05-17,5,13,0,extreme_heat,1.0,17,11,low
BR,br_office_4,government_office,2025-05-17,5,14,0,storm,1.0,10,3,low
BR,br_office_4,government_office,2025-05-17,5,15,0,clear,1.0,22,24,moderate
BR,br_office_4,government_office,2025-05-17,5,16,0,normal,1.0,13,13,low
BR,br_office_4,government_office,2025-05-18,6,9,0,clear,1.0,19,17,low
BR,br_office_4,government_office,2025-05-18,6,10,0,normal,1.0,21,15,moderate
BR,br_office_4,government_office,2025-05-18,6,11,0,rain,1.0,12,12,low
BR,br_office_4,government_office,2025-05-18,6,12,0,clear,1.0,22,16,moderate
BR,br_office_4,government_office,2025-05-18,6,13,0,extreme_heat,1.0,20,23,moderate
BR,br_office_4,government_office,2025-05-18,6,14,0,rain,1.0,14,6,low
BR,br_office_4,government_office,2025-05-18,6,15,0,storm,1.0,11,5,low
BR,br_office_4,government_office,2025-05-18,6,16,0,extreme_heat,1.0,16,8,low
BR,br_office_4,government_office,2025-05-19,0,9,0,extreme_heat,1.0,1,2,low
BR,br_office_4,government_office,2025-05-19,0,10,0,storm,1.0,31,40,moderate
BR,br_office_4,government_office,2025-05-19,0,11,0,storm,1.0,27,21,moderate
BR,br_office_4,government_office,2025-05-19,0,12,0,clear,1.0,34,25,moderate
BR,br_office_4,government_office,2025-05-19,0,13,0,storm,1.0,34,30,moderate
BR,br_office_4,government_office,2025-05-19,0,14,0,clear,1.0,49,47,high
BR,br_office_4,government_office,2025-05-19,0,15,0,storm,1.0,31,21,moderate
BR,br_office_4,government_office,2025-05-19,0,16,0,normal,1.0,23,28,moderate
BR,br_office_4,government_office,2025-05-20,1,9,0,storm,1.0,14,23,low
BR,br_office_4,government_office,2025-05-20,1,10,0,storm,1.0,25,17,moderate
BR,br_office_4,government_office,2025-05-20,1,11,0,rain,1.0,57,55,high
BR,br_office_4,government_office,2025-05-20,1,12,0,normal,1.0,38,37,moderate
BR,br_office_4,government_office,2025-05-20,1,13,0,rain,1.0,33,22,moderate
BR,br_office_4,government_office,2025-05-20,1,14,0,storm,1.0,24,17,moderate
BR,br_office_4,government_office,2025-05-20,1,15,0,clear,1.0,44,44,moderate
BR,br_office_4,government_office,2025-05-20,1,16,0,storm,1.0,18,16,low
BR,br_office_4,government_office,2025-05-21,2,9,0,storm,1.0,12,11,low
BR,br_office_4,government_office,2025-05-21,2,10,0,storm,1.0,27,24,moderate
BR,br_office_4,government_office,2025-05-21,2,11,0,extreme_heat,1.0,50,42,high
BR,br_office_4,government_office,2025-05-21,2,12,0,rain,1.0,38,25,moderate
BR,br_office_4,government_office,2025-05-21,2,13,0,normal,1.0,37,30,moderate
BR,br_office_4,government_office,2025-05-21,2,14,0,rain,1.0,56,60,high
BR,br_office_4,government_office,2025-05-21,2,15,0,clear,1.0,52,41,high
BR,br_office_4,government_office,2025-05-21,2,16,0,storm,1.0,11,10,low
BR,br_office_4,government_office,2025-05-22,3,9,0,normal,1.0,25,27,moderate
BR,br_office_4,government_office,2025-05-22,3,10,0,clear,1.0,50,46,high
BR,br_office_4,government_office,2025-05-22,3,11,0,storm,1.0,40,38,moderate
BR,br_office_4,government_office,2025-05-22,3,12,0,clear,1.0,41,37,moderate
BR,br_office_4,government_office,2025-05-22,3,13,0,normal,1.0,48,37,high
BR,br_office_4,government_office,2025-05-22,3,14,0,storm,1.0,25,29,moderate
BR,br_office_4,government_office,2025-05-22,3,15,0,normal,1.0,49,50,high
BR,br_office_4,government_office,2025-05-22,3,16,0,storm,1.0,12,7,low
BR,br_office_4,government_office,2025-05-23,4,9,0,extreme_heat,1.0,18,16,low
BR,br_office_4,government_office,2025-05-23,4,10,0,rain,1.0,43,37,moderate
BR,br_office_4,government_office,2025-05-23,4,11,0,clear,1.0,51,50,high
BR,br_office_4,government_office,2025-05-23,4,12,0,extreme_heat,1.0,36,35,moderate
BR,br_office_4,government_office,2025-05-23,4,13,0,extreme_heat,1.0,32,25,moderate
BR,br_office_4,government_office,2025-05-23,4,14,0,rain,1.0,44,37,moderate
BR,br_office_4,government_office,2025-05-23,4,15,0,storm,1.0,44,45,moderate
BR,br_office_4,government_office,2025-05-23,4,16,0,clear,1.0,26,27,moderate
BR,br_office_4,government_office,2025-05-24,5,9,0,extreme_heat,1.0,19,14,low
BR,br_office_4,government_office,2025-05-24,5,10,0,clear,1.0,31,30,moderate
BR,br_office_4,government_office,2025-05-24,5,11,0,rain,1.0,18,21,low
BR,br_office_4,government_office,2025-05-24,5,12,0,extreme_heat,1.0,15,20,low
BR,br_office_4,government_office,2025-05-24,5,13,0,normal,1.0,23,8,moderate
BR,br_office_4,government_office,2025-05-24,5,14,0,clear,1.0,26,27,moderate
BR,br_office_4,government_office,2025-05-24,5,15,0,normal,1.0,35,35,moderate
BR,br_office_4,government_office,2025-05-24,5,16,0,normal,1.0,15,14,low
BR,br_office_4,government_office,2025-05-25,6,9,0,clear,1.0,11,21,low
BR,br_office_4,government_office,2025-05-25,6,10,0,clear,1.0,19,9,low
BR,br_office_4,government_office,2025-05-25,6,11,0,clear,1.0,21,17,moderate
BR,br_office_4,government_office,2025-05-25,6,12,0,normal,1.0,27,22,moderate
BR,br_office_4,government_office,2025-05-25,6,13,0,normal,1.0,22,26,moderate
BR,br_office_4,government_office,2025-05-25,6,14,0,clear,1.0,23,26,moderate
BR,br_office_4,government_office,2025-05-25,6,15,0,extreme_heat,1.0,22,16,moderate
BR,br_office_4,government_office,2025-05-25,6,16,0,rain,1.0,12,11,low
BR,br_office_4,government_office,2025-05-26,0,9,0,extreme_heat,1.0,22,17,moderate
BR,br_office_4,government_office,2025-05-26,0,10,0,clear,1.0,61,59,high
BR,br_office_4,government_office,2025-05-26,0,11,0,storm,1.0,32,25,moderate
BR,br_office_4,government_office,2025-05-26,0,12,0,clear,1.0,56,50,high
BR,br_office_4,government_office,2025-05-26,0,13,0,rain,1.0,30,30,moderate
BR,br_office_4,government_office,2025-05-26,0,14,0,extreme_heat,1.0,46,40,high
BR,br_office_4,government_office,2025-05-26,0,15,0,rain,1.0,41,39,moderate
BR,br_office_4,government_office,2025-05-26,0,16,0,clear,1.0,19,16,low
BR,br_office_4,government_office,2025-05-27,1,9,0,clear,1.0,25,20,moderate
