benefit_id,region,category,income_ratio,age_centrality,family_margin,category_match,employment_match_any,region_density,priority_label
br_minha_casa,BR,housing_assistance,0.1376,0.3529,2,1,1,6,0.8126
br_sus,BR,healthcare_support,0.0,0.2167,2,0,1,6,0.6668
br_minha_casa,BR,housing_assistance,0.1674,0.9608,1,1,1,6,0.7717
in_pmaay,IN,housing_assistance,0.1422,0.902,2,1,1,6,0.8532
br_auxilio_emergencial,BR,unemployment,0.0,0.3137,2,0,0,6,0.6223
us_snap,US,food_assistance,0.4841,0.8667,0,0,1,6,0.3711
us_tanf,US,child_support,0.2525,0.7778,3,0,1,6,0.6041
in_pmaay,IN,housing_assistance,0.5553,0.6471,1,0,1,6,0.3756
br_bpc,BR,disability_support,0.6854,0.5167,0,1,1,6,0.4526
us_ssdi,US,disability_support,0.0,0.4118,0,0,1,6,0.514
in_icds,IN,child_support,0.3814,1.0,1,1,1,6,0.6361
br_idoso,BR,elderly_care,0.2755,0.2,1,0,1,6,0.4067
br_idoso,BR,elderly_care,0.2193,0.9667,0,1,1,6,0.7099
in_pmjay,IN,healthcare_support,0.4502,0.0,2,1,1,6,0.594
in_nsap,IN,elderly_care,0.4744,0.0333,0,0,1,6,0.3046
br_bpc,BR,disability_support,0.1383,0.5,3,0,1,6,0.6107
br_bolsa_familia,BR,child_support,0.6258,0.2222,2,0,1,6,0.3248
us_medicaid,US,healthcare_support,0.4297,0.2333,1,1,1,6,0.572
br_auxilio_emergencial,BR,unemployment,0.0,0.1569,0,0,0,6,0.5348
us_tanf,US,child_support,0.2045,0.7778,2,1,1,6,0.8226
us_section8,US,housing_assistance,0.5558,0.8431,1,0,1,6,0.4262
us_medicaid,US,healthcare_support,0.0704,0.35,0,0,1,6,0.4963
br_bolsa_familia,BR,child_support,0.4839,1.0,1,0,1,6,0.4797
br_minha_casa,BR,housing_assistance,0.1691,0.5686,1,0,1,6,0.4817
in_icds,IN,child_support,0.229,0.3333,0,1,1,6,0.6247
in_icds,IN,child_support,0.5645,0.3333,0,0,1,6,0.3186
br_idoso,BR,elderly_care,0.381,0.7,3,0,1,6,0.5309
us_unemployment,US,unemployment,0.0,0.1569,0,0,0,6,0.5646
br_sus,BR,healthcare_support,0.0,0.1,0,1,1,6,0.6923
in_icds,IN,child_support,0.3003,0.0,1,1,1,6,0.6057
br_minha_casa,BR,housing_assistance,0.6819,0.0196,1,1,1,6,0.418
us_medicaid,US,healthcare_support,0.653,0.5833,2,0,1,6,0.404
br_minha_casa,BR,housing_assistance,0.3842,0.7059,0,0,1,6,0.4385
br_sus,BR,healthcare_support,0.0,0.7833,1,0,1,6,0.624
us_medicaid,US,healthcare_support,0.4268,0.2667,1,1,1,6,0.5861
in_disability_pension,IN,disability_support,0.16,0.902,0,1,1,6,0.6952
in_pmaay,IN,housing_assistance,0.3926,1.0,3,1,1,6,0.784
in_nfsa,IN,food_assistance,0.3893,0.6333,1,0,1,6,0.432
in_nfsa,IN,food_assistance,0.6944,0.1667,0,1,1,6,0.4167
us_medicaid,US,healthcare_support,0.596,0.8667,1,0,1,6,0.3266
br_auxilio_emergencial,BR,unemployment,0.0,0.3529,2,0,0,6,0.6252
in_icds,IN,child_support,0.2223,0.0,0,0,1,6,0.4257
br_bpc,BR,disability_support,0.0392,0.8833,2,1,1,6,0.8811
in_icds,IN,child_support,0.5253,0.3333,0,1,1,6,0.4507
us_section8,US,housing_assistance,0.1633,0.1569,2,0,1,6,0.5354
in_icds,IN,child_support,0.358,1.0,3,0,1,6,0.5754
us_ssdi,US,disability_support,0.0,0.5882,3,1,1,6,0.9516
us_section8,US,housing_assistance,0.2107,0.3333,0,0,1,6,0.4841
us_ssdi,US,disability_support,0.0,0.2941,1,1,1,6,0.8169
br_auxilio_emergencial,BR,unemployment,0.0,0.4902,0,0,0,6,0.5032
us_ssdi,US,disability_support,0.0,0.6471,2,0,1,6,0.683
br_auxilio_emergencial,BR,unemployment,0.0,0.9412,0,0,0,6,0.5718
us_section8,US,housing_assistance,0.1927,0.7647,3,1,1,6,0.8355
in_pmjay,IN,healthcare_support,0.4577,0.0167,1,1,1,6,0.5576
in_pmaay,IN,housing_assistance,0.262,0.549,0,0,1,6,0.3937
us_medicaid,US,healthcare_support,0.2564,0.05,3,0,1,6,0.5608
us_medicaid,US,healthcare_support,0.6307,0.45,0,1,1,6,0.4946
br_idoso,BR,elderly_care,0.4355,0.5667,0,1,1,6,0.5764
br_minha_casa,BR,housing_assistance,0.3815,0.9804,0,1,1,6,0.6139
us_ssdi,US,disability_support,0.0,0.3725,0,0,1,6,0.4903
br_bpc,BR,disability_support,0.4318,0.35,0,0,1,6,0.3384
us_tanf,US,child_support,0.5343,0.2222,2,0,1,6,0.3594
us_tanf,US,child_support,0.523,0.1111,2,0,1,6,0.4056
in_disability_pension,IN,disability_support,0.6779,0.9412,1,0,1,6,0.3611
us_snap,US,food_assistance,0.1952,0.0333,1,1,1,6,0.6217
in_nsap,IN,elderly_care,0.5425,0.0667,1,0,1,6,0.3089
us_section8,US,housing_assistance,0.2291,0.3922,0,0,1,6,0.4152
in_disability_pension,IN,disability_support,0.6378,0.2157,0,0,1,6,0.2633
us_tanf,US,child_support,0.3095,0.3333,2,1,1,6,0.7085
br_bpc,BR,disability_support,0.6905,0.4,2,1,1,6,0.5153
in_nsap,IN,elderly_care,0.4621,0.7333,3,0,1,6,0.5581
br_minha_casa,BR,housing_assistance,0.5468,0.9804,1,0,1,6,0.3704
in_pmjay,IN,healthcare_support,0.0615,0.55,0,1,1,6,0.6791
in_pmaay,IN,housing_assistance,0.7296,0.5882,1,0,1,6,0.2377
us_tanf,US,child_support,0.6877,0.4444,0,0,1,6,0.1856
br_auxilio_emergencial,BR,unemployment,0.0,0.1373,0,0,0,6,0.5457
us_medicaid,US,healthcare_support,0.7708,0.45,2,0,1,6,0.2957
br_bpc,BR,disability_support,0.6554,0.6,3,1,1,6,0.6274
us_snap,US,food_assistance,0.2693,0.8833,1,1,1,6,0.7436
br_idoso,BR,elderly_care,0.4722,0.6,0,1,1,6,0.5622
in_icds,IN,child_support,0.0714,0.6667,1,1,1,6,0.7792
br_auxilio_emergencial,BR,unemployment,0.0,0.7255,1,0,0,6,0.5918
us_unemployment,US,unemployment,0.0,0.1961,1,0,0,6,0.5651
br_auxilio_emergencial,BR,unemployment,0.0,0.1961,1,0,0,6,0.5225
us_medicaid,US,healthcare_support,0.2507,0.1167,0,1,1,6,0.5906
br_bolsa_familia,BR,child_support,0.1624,0.5556,0,1,1,6,0.6398
in_icds,IN,child_support,0.4079,0.6667,3,1,1,6,0.6864
br_minha_casa,BR,housing_assistance,0.1927,0.2157,1,0,1,6,0.5225
us_tanf,US,child_support,0.0637,0.7778,3,0,1,6,0.7301
br_sus,BR,healthcare_support,0.0,1.0,1,1,1,6,0.8924
br_sus,BR,healthcare_support,0.0,0.85,0,1,1,6,0.8265
us_section8,US,housing_assistance,0.3399,0.5882,0,0,1,6,0.3683
br_sus,BR,healthcare_support,0.0,0.6167,2,1,1,6,0.8169
br_minha_casa,BR,housing_assistance,0.0749,0.8235,1,1,1,6,0.8289
us_ssdi,US,disability_support,0.0,1.0,1,0,1,6,0.6387
us_tanf,US,child_support,0.7633,0.2222,0,1,1,6,0.3668
in_icds,IN,child_support,0.2599,0.3333,1,0,1,6,0.4223
br_minha_casa,BR,housing_assistance,0.6613,0.2157,0,0,1,6,0.2126
br_bolsa_familia,BR,child_support,0.0307,0.5556,2,0,1,6,0.6719
us_section8,US,housing_assistance,0.6018,0.3333,2,1,1,6,0.5991
us_medicaid,US,healthcare_support,0.5371,0.2667,1,0,1,6,0.342
in_pmjay,IN,healthcare_support,0.6229,0.2167,2,1,1,6,0.5813
us_section8,US,housing_assistance,0.3682,0.3333,3,1,1,6,0.7409
br_minha_casa,BR,housing_assistance,0.6503,0.7451,2,0,1,6,0.423
us_ssdi,US,disability_support,0.0,0.9412,0,0,1,6,0.5778
us_medicaid,US,healthcare_support,0.7183,0.25,0,0,1,6,0.1682
br_auxilio_emergencial,BR,unemployment,0.0,0.0392,3,0,0,6,0.6989
br_auxilio_emergencial,BR,unemployment,0.0,0.5294,3,0,0,6,0.6947
br_sus,BR,healthcare_support,0.0,0.2333,2,0,1,6,0.6184
in_disability_pension,IN,disability_support,0.2311,0.1765,0,0,1,6,0.3772
us_ssdi,US,disability_support,0.0,0.7255,1,1,1,6,0.8641
us_ssdi,US,disability_support,0.0,0.8431,2,0,1,6,0.6401
br_idoso,BR,elderly_care,0.5507,0.8667,3,0,1,6,0.4976
in_pmjay,IN,healthcare_support,0.4763,0.8,1,0,1,6,0.387
in_icds,IN,child_support,0.1522,0.6667,0,0,1,6,0.4749
in_pmaay,IN,housing_assistance,0.3171,0.1569,2,0,1,6,0.4507
us_snap,US,food_assistance,0.2101,0.3333,2,1,1,6,0.7042
us_unemployment,US,unemployment,0.0,0.5098,0,0,0,6,0.5512
in_nfsa,IN,food_assistance,0.2735,0.95,0,0,1,6,0.5097
us_unemployment,US,unemployment,0.0,0.0392,3,0,0,6,0.703
in_pmaay,IN,housing_assistance,0.5182,0.2157,0,0,1,6,0.2718
in_nsap,IN,elderly_care,0.4451,0.8,3,0,1,6,0.5435
in_icds,IN,child_support,0.4847,0.0,2,0,1,6,0.3429
br_idoso,BR,elderly_care,0.1872,0.5,0,0,1,6,0.4479
br_bolsa_familia,BR,child_support,0.3163,0.6667,0,1,1,6,0.6564
br_bolsa_familia,BR,child_support,0.358,1.0,0,0,1,6,0.4882
br_bolsa_familia,BR,child_support,0.3674,0.1111,1,0,1,6,0.4
br_idoso,BR,elderly_care,0.4598,0.9667,0,0,1,6,0.4147
us_ssdi,US,disability_support,0.0,0.3725,0,0,1,6,0.5641
br_bpc,BR,disability_support,0.4503,0.85,1,0,1,6,0.389
br_sus,BR,healthcare_support,0.0,0.4333,0,1,1,6,0.7616
in_icds,IN,child_support,0.3795,1.0,3,0,1,6,0.5411
in_pmaay,IN,housing_assistance,0.6678,0.7843,3,1,1,6,0.6256
br_minha_casa,BR,housing_assistance,0.053,0.0588,3,1,1,6,0.7937
in_pmjay,IN,healthcare_support,0.3347,0.3667,1,0,1,6,0.4186
us_snap,US,food_assistance,0.3915,0.55,1,0,1,6,0.4333
us_medicaid,US,healthcare_support,0.182,0.15,0,0,1,6,0.4819
br_minha_casa,BR,housing_assistance,0.6145,0.1373,0,0,1,6,0.2825
us_medicaid,US,healthcare_support,0.7098,0.7,0,0,1,6,0.2644
br_auxilio_emergencial,BR,unemployment,0.0,0.1765,0,0,0,6,0.4875
us_tanf,US,child_support,0.0776,0.5556,2,1,1,6,0.795
us_tanf,US,child_support,0.1448,0.0,0,0,1,6,0.4283
in_disability_pension,IN,disability_support,0.4018,0.3529,1,1,1,6,0.6404
us_ssdi,US,disability_support,0.0,0.0392,1,0,1,6,0.5683
in_disability_pension,IN,disability_support,0.3811,0.4118,3,1,1,6,0.6947
in_nsap,IN,elderly_care,0.6653,0.1667,1,0,1,6,0.2848
br_minha_casa,BR,housing_assistance,0.2674,0.0196,2,1,1,6,0.634
br_auxilio_emergencial,BR,unemployment,0.0,0.6471,3,0,0,6,0.6691
br_sus,BR,healthcare_support,0.0,0.65,0,0,1,6,0.6142
in_nfsa,IN,food_assistance,0.7415,0.9833,0,0,1,6,0.217
us_unemployment,US,unemployment,0.0,0.9216,1,0,0,6,0.6344
br_idoso,BR,elderly_care,0.1153,0.9667,1,0,1,6,0.6043
in_disability_pension,IN,disability_support,0.717,0.5294,0,1,1,6,0.3949
us_tanf,US,child_support,0.2613,0.3333,0,1,1,6,0.6555
in_disability_pension,IN,disability_support,0.3634,0.0588,3,1,1,6,0.7047
us_tanf,US,child_support,0.0337,0.7778,1,1,1,6,0.7857
br_minha_casa,BR,housing_assistance,0.8303,0.5882,0,1,1,6,0.3671
br_bolsa_familia,BR,child_support,0.5552,0.5556,0,1,1,6,0.4798
us_medicaid,US,healthcare_support,0.1643,0.65,1,0,1,6,0.5247
in_nfsa,IN,food_assistance,0.363,0.4,0,0,1,6,0.3531
in_pmaay,IN,housing_assistance,0.4134,0.9608,3,0,1,6,0.5131
us_unemployment,US,unemployment,0.0,0.549,2,1,0,6,0.8955
in_icds,IN,child_support,0.7082,0.6667,1,0,1,6,0.305
us_medicaid,US,healthcare_support,0.5,0.1667,0,0,1,6,0.3232
us_unemployment,US,unemployment,0.0,0.5882,1,0,0,6,0.5919
us_section8,US,housing_assistance,0.0927,0.0588,3,0,1,6,0.5873
us_section8,US,housing_assistance,0.1892,0.7647,1,1,1,6,0.7637
in_nsap,IN,elderly_care,0.8655,0.6667,1,1,1,6,0.4668
us_section8,US,housing_assistance,0.2534,0.098,2,1,1,6,0.7339
us_medicaid,US,healthcare_support,0.1772,0.8167,0,0,1,6,0.4673
in_nfsa,IN,food_assistance,0.7652,0.6333,1,0,1,6,0.2819
br_idoso,BR,elderly_care,0.4314,0.7667,1,0,1,6,0.4493
us_ssdi,US,disability_support,0.0,0.4706,0,0,1,6,0.5108
br_idoso,BR,elderly_care,0.2417,0.1333,1,0,1,6,0.4207
br_sus,BR,healthcare_support,0.0,0.6667,0,0,1,6,0.6118
in_icds,IN,child_support,0.2587,0.0,0,0,1,6,0.4297
in_pmjay,IN,healthcare_support,0.4156,0.2,3,0,1,6,0.4875
us_ssdi,US,disability_support,0.0,0.8627,1,0,1,6,0.6391
br_auxilio_emergencial,BR,unemployment,0.0,0.1765,1,1,0,6,0.7616
us_unemployment,US,unemployment,0.0,0.9804,0,1,0,6,0.7581
in_nsap,IN,elderly_care,0.3603,0.0,3,0,1,6,0.4895
us_ssdi,US,disability_support,0.0,0.2353,0,0,1,6,0.484
in_icds,IN,child_support,0.4629,0.0,3,0,1,6,0.4318
in_nfsa,IN,food_assistance,0.4312,0.6,3,0,1,6,0.5466
in_pmjay,IN,healthcare_support,0.7101,0.1333,2,1,1,6,0.5142
br_idoso,BR,elderly_care,0.2576,0.3333,1,1,1,6,0.7048
us_snap,US,food_assistance,0.1903,0.0,2,0,1,6,0.5606
br_sus,BR,healthcare_support,0.0,0.8,2,0,1,6,0.6983
us_section8,US,housing_assistance,0.2854,0.1765,0,0,1,6,0.3898
us_unemployment,US,unemployment,0.0,0.6275,2,0,0,6,0.6744
us_section8,US,housing_assistance,0.092,0.0392,1,1,1,6,0.7434
br_auxilio_emergencial,BR,unemployment,0.0,0.9608,1,1,0,6,0.8052
in_nfsa,IN,food_assistance,0.394,0.15,2,0,1,6,0.4378
in_disability_pension,IN,disability_support,0.6414,0.7843,0,0,1,6,0.3376
in_pmaay,IN,housing_assistance,0.5524,0.9804,0,0,1,6,0.3119
us_snap,US,food_assistance,0.7987,0.7,0,0,1,6,0.1723
in_pmaay,IN,housing_assistance,0.3864,0.5098,1,1,1,6,0.6694
br_minha_casa,BR,housing_assistance,0.5042,0.3137,3,0,1,6,0.4437
us_snap,US,food_assistance,0.3158,0.4667,1,0,1,6,0.4797
in_pmaay,IN,housing_assistance,0.4615,0.902,0,1,1,6,0.5641
in_icds,IN,child_support,0.5212,0.6667,1,1,1,6,0.5322
br_minha_casa,BR,housing_assistance,0.4376,0.3529,0,0,1,6,0.3708
in_nfsa,IN,food_assistance,0.3343,0.7167,0,0,1,6,0.3984
in_disability_pension,IN,disability_support,0.1527,0.7451,1,0,1,6,0.55
us_tanf,US,child_support,0.5478,0.6667,0,0,1,6,0.3252
in_pmjay,IN,healthcare_support,0.7078,0.9,1,0,1,6,0.3617
in_pmjay,IN,healthcare_support,0.3728,0.8667,0,0,1,6,0.4453
us_unemployment,US,unemployment,0.0,0.9608,1,1,0,6,0.8515
us_tanf,US,child_support,0.4007,0.6667,1,1,1,6,0.5995
us_ssdi,US,disability_support,0.0,0.0784,1,0,1,6,0.5421
in_nfsa,IN,food_assistance,0.3395,0.9833,3,0,1,6,0.5943
br_auxilio_emergencial,BR,unemployment,0.0,0.8039,0,1,0,6,0.7398
br_bolsa_familia,BR,child_support,0.0288,0.5556,2,0,1,6,0.6487
br_auxilio_emergencial,BR,unemployment,0.0,0.5294,2,0,0,6,0.7007
in_nsap,IN,elderly_care,0.3964,0.8333,1,0,1,6,0.4548
us_tanf,US,child_support,0.5837,1.0,0,0,1,6,0.3011
br_auxilio_emergencial,BR,unemployment,0.0,0.3333,2,1,0,6,0.8477
br_sus,BR,healthcare_support,0.0,0.3167,0,0,1,6,0.5109
br_bpc,BR,disability_support,0.115,0.0333,3,0,1,6,0.6336
us_unemployment,US,unemployment,0.0,0.2157,3,0,0,6,0.6732
in_nsap,IN,elderly_care,0.1965,0.4667,1,0,1,6,0.4823
br_auxilio_emergencial,BR,unemployment,0.0,0.6667,1,1,0,6,0.859
us_medicaid,US,healthcare_support,0.5628,0.9833,1,1,1,6,0.591
us_unemployment,US,unemployment,0.0,0.4902,0,1,0,6,0.7245
in_pmjay,IN,healthcare_support,0.4587,0.9833,0,0,1,6,0.4257
br_auxilio_emergencial,BR,unemployment,0.0,0.7451,2,0,0,6,0.634
us_tanf,US,child_support,0.0787,0.6667,0,1,1,6,0.7567
br_auxilio_emergencial,BR,unemployment,0.0,0.9804,1,0,0,6,0.6659
br_minha_casa,BR,housing_assistance,0.0282,0.7059,1,1,1,6,0.8162
us_unemployment,US,unemployment,0.0,0.902,3,1,0,6,0.9205
br_sus,BR,healthcare_support,0.0,0.0667,1,1,1,6,0.7737
us_section8,US,housing_assistance,0.2074,1.0,3,1,1,6,0.8536
br_minha_casa,BR,housing_assistance,0.2757,0.2745,0,0,1,6,0.3832
us_tanf,US,child_support,0.6615,0.6667,1,0,1,6,0.3569
br_auxilio_emergencial,BR,unemployment,0.0,0.098,2,1,0,6,0.8026
us_tanf,US,child_support,0.6881,0.7778,2,0,1,6,0.3598
br_minha_casa,BR,housing_assistance,0.2911,0.2353,1,1,1,6,0.6097
br_bolsa_familia,BR,child_support,0.1641,0.2222,0,1,1,6,0.6312
us_medicaid,US,healthcare_support,0.2713,0.5333,0,1,1,6,0.6153
in_icds,IN,child_support,0.2757,1.0,1,0,1,6,0.5685
br_bolsa_familia,BR,child_support,0.3112,0.5556,0,0,1,6,0.4436
br_bpc,BR,disability_support,0.3176,0.1,2,0,1,6,0.4995
us_unemployment,US,unemployment,0.0,0.8627,1,1,0,6,0.7935
br_auxilio_emergencial,BR,unemployment,0.0,0.2157,0,1,0,6,0.7521
br_idoso,BR,elderly_care,0.5842,0.4333,1,0,1,6,0.3119
br_bpc,BR,disability_support,0.2761,0.4333,2,1,1,6,0.7149
us_ssdi,US,disability_support,0.0,0.6275,1,0,1,6,0.6204
in_pmjay,IN,healthcare_support,0.6246,0.7667,3,1,1,6,0.6635
in_disability_pension,IN,disability_support,0.5104,0.1176,1,0,1,6,0.3621
in_disability_pension,IN,disability_support,0.2911,0.2941,1,0,1,6,0.4355
in_icds,IN,child_support,0.3603,0.3333,1,0,1,6,0.4376
br_bolsa_familia,BR,child_support,0.3593,0.4444,3,0,1,6,0.5016
us_medicaid,US,healthcare_support,0.6012,0.3333,2,1,1,6,0.567
us_unemployment,US,unemployment,0.0,0.8039,0,0,0,6,0.59
us_snap,US,food_assistance,0.1719,0.5167,2,0,1,6,0.5343
in_pmaay,IN,housing_assistance,0.264,0.5098,0,1,1,6,0.6373
in_pmjay,IN,healthcare_support,0.2098,0.2,3,0,1,6,0.5826
br_idoso,BR,elderly_care,0.5699,0.1,1,0,1,6,0.3497
br_minha_casa,BR,housing_assistance,0.1324,0.1373,2,1,1,6,0.7516
br_auxilio_emergencial,BR,unemployment,0.0,0.4118,1,1,0,6,0.744
br_bolsa_familia,BR,child_support,0.597,0.2222,3,0,1,6,0.3955
in_disability_pension,IN,disability_support,0.1,0.0392,0,0,1,6,0.4558
us_snap,US,food_assistance,0.4989,0.1,0,0,1,6,0.3297
br_bolsa_familia,BR,child_support,0.4441,0.4444,0,0,1,6,0.345
in_icds,IN,child_support,0.3214,0.3333,1,0,1,6,0.4253
us_snap,US,food_assistance,0.1622,0.6167,1,1,1,6,0.7362
us_tanf,US,child_support,0.273,0.8889,0,1,1,6,0.6667
in_icds,IN,child_support,0.6176,0.3333,2,1,1,6,0.5443
us_section8,US,housing_assistance,0.5357,0.4118,2,0,1,6,0.4099
br_bolsa_familia,BR,child_support,0.435,0.2222,0,1,1,6,0.571
in_nfsa,IN,food_assistance,0.1308,0.3667,0,0,1,6,0.4972
us_section8,US,housing_assistance,0.6382,0.9804,1,1,1,6,0.5769
in_pmaay,IN,housing_assistance,0.6212,0.4706,3,0,1,6,0.4279
in_nfsa,IN,food_assistance,0.1863,0.6333,2,1,1,6,0.7855
br_bpc,BR,disability_support,0.3921,0.7667,0,0,1,6,0.3576
us_medicaid,US,healthcare_support,0.1818,0.6167,1,1,1,6,0.6893
br_auxilio_emergencial,BR,unemployment,0.0,0.6078,0,0,0,6,0.6084
in_nsap,IN,elderly_care,0.4179,0.1333,1,0,1,6,0.4167
in_nsap,IN,elderly_care,0.1363,0.1333,0,1,1,6,0.6232
us_section8,US,housing_assistance,0.4163,0.1373,0,0,1,6,0.3121
in_disability_pension,IN,disability_support,0.4162,0.7843,0,1,1,6,0.5757
us_tanf,US,child_support,0.5026,0.3333,1,0,1,6,0.3671
br_sus,BR,healthcare_support,0.0,0.7,3,0,1,6,0.6823
br_idoso,BR,elderly_care,0.3216,0.3,0,0,1,6,0.3364
in_pmjay,IN,healthcare_support,0.1362,0.8833,0,0,1,6,0.5667
us_unemployment,US,unemployment,0.0,0.7843,2,0,0,6,0.7022
br_minha_casa,BR,housing_assistance,0.4269,0.1373,0,1,1,6,0.4872
br_bolsa_familia,BR,child_support,0.4469,0.5556,0,0,1,6,0.3821
in_disability_pension,IN,disability_support,0.5843,0.2745,0,0,1,6,0.2179
in_disability_pension,IN,disability_support,0.5485,0.0588,1,1,1,6,0.5066
in_pmjay,IN,healthcare_support,0.1553,0.0833,3,0,1,6,0.5388
in_pmaay,IN,housing_assistance,0.705,0.1765,1,1,1,6,0.4971
br_auxilio_emergencial,BR,unemployment,0.0,0.3529,3,0,0,6,0.7084
us_medicaid,US,healthcare_support,0.3534,0.8167,0,0,1,6,0.3864
in_pmjay,IN,healthcare_support,0.497,0.95,0,1,1,6,0.5392
br_bpc,BR,disability_support,0.3165,0.6667,1,0,1,6,0.4475
in_pmaay,IN,housing_assistance,0.3845,0.2941,3,1,1,6,0.6617
in_pmaay,IN,housing_assistance,0.4983,0.5686,1,0,1,6,0.3666
in_nfsa,IN,food_assistance,0.6205,0.7667,0,0,1,6,0.3332
us_tanf,US,child_support,0.6698,0.2222,3,0,1,6,0.3989
us_ssdi,US,disability_support,0.0,0.9804,2,0,1,6,0.6634
in_pmaay,IN,housing_assistance,0.5775,0.7843,1,1,1,6,0.5804
us_unemployment,US,unemployment,0.0,0.9608,0,0,0,6,0.5684
in_nsap,IN,elderly_care,0.1114,0.3333,1,1,1,6,0.7664
in_pmjay,IN,healthcare_support,0.3261,0.75,2,0,1,6,0.5661
br_bolsa_familia,BR,child_support,0.1218,0.1111,1,1,1,6,0.7128
us_unemployment,US,unemployment,0.0,0.2941,1,0,0,6,0.6166
br_idoso,BR,elderly_care,0.2275,0.1333,3,1,1,6,0.7344
us_snap,US,food_assistance,0.3733,0.3,0,0,1,6,0.3171
in_nsap,IN,elderly_care,0.2462,0.3333,3,0,1,6,0.6066
in_nfsa,IN,food_assistance,0.549,0.05,1,0,1,6,0.3105
in_nfsa,IN,food_assistance,0.1277,0.5667,1,0,1,6,0.5335
br_minha_casa,BR,housing_assistance,0.5016,0.1176,3,0,1,6,0.4388
br_bolsa_familia,BR,child_support,0.5408,0.7778,3,1,1,6,0.6625
in_icds,IN,child_support,0.4078,0.0,1,1,1,6,0.5617
in_pmaay,IN,housing_assistance,0.2679,0.8431,2,1,1,6,0.8125
us_section8,US,housing_assistance,0.1686,0.9608,0,1,1,6,0.7246
br_minha_casa,BR,housing_assistance,0.4955,0.6471,1,1,1,6,0.6185
us_medicaid,US,healthcare_support,0.286,0.1167,1,0,1,6,0.46
br_bpc,BR,disability_support,0.5838,0.2167,1,0,1,6,0.2839
us_snap,US,food_assistance,0.4776,0.5333,1,1,1,6,0.6282
in_disability_pension,IN,disability_support,0.6697,0.6471,0,1,1,6,0.4745
us_section8,US,housing_assistance,0.3929,0.451,0,0,1,6,0.3418
in_pmaay,IN,housing_assistance,0.3824,0.9804,0,0,1,6,0.4131
in_nsap,IN,elderly_care,0.585,0.9333,1,1,1,6,0.6169
in_disability_pension,IN,disability_support,0.2951,0.5686,0,0,1,6,0.4511
in_icds,IN,child_support,0.5199,0.6667,1,1,1,6,0.5865
in_icds,IN,child_support,0.4332,0.0,1,0,1,6,0.3629
in_pmaay,IN,housing_assistance,0.6483,0.4706,0,0,1,6,0.2845
us_tanf,US,child_support,0.3753,0.7778,2,0,1,6,0.4907
us_ssdi,US,disability_support,0.0,0.1373,1,1,1,6,0.7806
br_bolsa_familia,BR,child_support,0.4367,0.2222,2,1,1,6,0.6586
br_bpc,BR,disability_support,0.2696,0.15,0,1,1,6,0.592
br_minha_casa,BR,housing_assistance,0.5069,0.7647,1,0,1,6,0.4073
br_sus,BR,healthcare_support,0.0,0.0333,0,0,1,6,0.5131
us_tanf,US,child_support,0.4227,0.2222,2,0,1,6,0.4503
us_section8,US,housing_assistance,0.5797,0.5882,1,0,1,6,0.3338
br_auxilio_emergencial,BR,unemployment,0.0,0.6275,2,0,0,6,0.6384
us_snap,US,food_assistance,0.6252,0.8333,1,1,1,6,0.5752
in_icds,IN,child_support,0.4937,0.0,1,0,1,6,0.357
in_pmjay,IN,healthcare_support,0.6508,0.95,1,0,1,6,0.3907
br_bolsa_familia,BR,child_support,0.5293,1.0,2,0,1,6,0.4234
in_nsap,IN,elderly_care,0.1174,1.0,3,0,1,6,0.6906
us_snap,US,food_assistance,0.146,0.9333,3,0,1,6,0.7247
us_medicaid,US,healthcare_support,0.8943,0.9667,0,0,1,6,0.1846
br_minha_casa,BR,housing_assistance,0.5347,0.8235,1,0,1,6,0.4403
us_unemployment,US,unemployment,0.0,0.098,0,0,0,6,0.4822
in_nsap,IN,elderly_care,0.6517,0.5667,0,0,1,6,0.2731
br_bolsa_familia,BR,child_support,0.7985,1.0,0,1,1,6,0.4522
us_ssdi,US,disability_support,0.0,0.902,1,0,1,6,0.6851
us_section8,US,housing_assistance,0.4084,0.5882,2,0,1,6,0.4841
br_auxilio_emergencial,BR,unemployment,0.0,0.4118,1,1,0,6,0.8162
in_icds,IN,child_support,0.4932,0.3333,2,0,1,6,0.3704
us_tanf,US,child_support,0.1753,0.7778,1,0,1,6,0.5053
us_unemployment,US,unemployment,0.0,0.8627,1,0,0,6,0.6488
in_pmjay,IN,healthcare_support,0.2637,0.2667,2,0,1,6,0.5347
in_pmaay,IN,housing_assistance,0.1866,0.7843,2,1,1,6,0.7489
br_bpc,BR,disability_support,0.3287,0.1667,2,1,1,6,0.6968
br_bpc,BR,disability_support,0.4774,0.2167,1,0,1,6,0.3173
br_bolsa_familia,BR,child_support,0.2621,0.6667,0,0,1,6,0.4453
in_disability_pension,IN,disability_support,0.1133,0.4902,3,0,1,6,0.6358
br_sus,BR,healthcare_support,0.0,0.1833,0,0,1,6,0.5569
in_nsap,IN,elderly_care,0.0283,0.0667,1,1,1,6,0.7344
in_pmaay,IN,housing_assistance,0.3079,0.1569,2,0,1,6,0.4533
in_disability_pension,IN,disability_support,0.4554,0.8824,0,0,1,6,0.4226
br_minha_casa,BR,housing_assistance,0.4772,0.4314,0,0,1,6,0.374
in_icds,IN,child_support,0.671,0.3333,0,1,1,6,0.3865
us_tanf,US,child_support,0.3383,1.0,0,1,1,6,0.6264
us_tanf,US,child_support,0.3896,0.5556,0,1,1,6,0.5454
